WKT_GEOM;ID_ZON_BLU;URL;ZONA;SOTTOZONA;COORD_X;COORD_Y
POLYGON ((1395092.799497 4987588.770322,1394993.731338 4987257.641147,1395005.597334 4987254.190694,1395101.145976 4987586.562022,1395092.799497 4987588.770322));1;http://www.gtt.to.it/cms/parcheggi/sosta;LINGOTTO;LINGOTTO;1395047,5;4987418,25
POLYGON ((1397066.453722 4990247.871278,1396997.182998 4990284.444014,1397000.069014 4990289.976006,1397000.640996 4990292.218008,1396997.692002 4990298.952012,1396998.32998 4990300.727012,1396986.168008 4990307.85,1396987.295976 4990312.22002,1396985.470976 4990318.319014,1396979.080986 4990325.895976,1397056.47002 4990454.722988,1397064.048994 4990451.327012,1397125.294014 4990550.357998,1397263.730986 4990731.46001,1397297.018008 4990769.120976,1397335.195221 4990809.370322,1397143.462173 4990995.737676,1396929.690392 4991107.440241,1396596.249195 4990486.230684,1396740.46494 4990410.675402,1397064.240091 4990243.237777,1397066.453722 4990247.871278),(1397220.05 4990710.604024,1397215.232998 4990710.806992,1397213.334004 4990714.390996,1397213.690996 4990716.212978,1397232.136016 4990747.14502,1397247.06499 4990739.171982,1397220.05 4990710.604024),(1396914.795976 4990771.703018,1396918.775 4990779.127012,1396973.480986 4990749.652012,1396969.571982 4990742.5,1396914.795976 4990771.703018),(1396774.687022 4990798.930986,1396775.305986 4990799.945976,1396792.82998 4990802.338984,1396797.038984 4990793.621982,1396795.62998 4990787.625,1396751.448994 4990735.428018,1396747.13999 4990744.096982,1396748.480986 4990750.109004,1396774.687022 4990798.930986),(1396733.428018 4990722.065996,1396754.381992 4990710.96001,1396723.367002 4990653.392002,1396702.487978 4990664.426006,1396733.428018 4990722.065996),(1396982.81001 4990735.443008,1397008.237022 4990781.972988,1397043.42998 4990763.575,1397015.757998 4990717.878018,1396982.81001 4990735.443008),(1396809.176006 4990770.497988,1396815.627012 4990767.22998,1396826.013984 4990753.401006,1396848.51001 4990741.61001,1396866.09502 4990740.344014,1396873.35498 4990736.72998,1396845.722988 4990685.18501,1396781.53999 4990719.202012,1396809.176006 4990770.497988),(1397277.959004 4990852.501006,1397318.170976 4990814.362022,1397261.311016 4990754.236016,1397229.709004 4990771.112978,1397277.959004 4990852.501006),(1396823.604024 4990888.961016,1396855.55 4990948.419014,1396928.212022 4990909.619014,1396929.882998 4990912.687978,1396952.225 4990900.62998,1396947.201006 4990890.926006,1396823.604024 4990888.961016),(1396927.828018 4990796.013984,1396975.192002 4990884.369014,1397013.794014 4990863.753018,1396966.38501 4990775.238984,1396927.828018 4990796.013984),(1396805.431992 4990610.021982,1396741.05 4990644.046982,1396772.054024 4990701.594014,1396836.275 4990667.557998,1396805.431992 4990610.021982),(1397022.517002 4990495.296982,1396933.402012 4990542.392002,1396967.032998 4990598.443008,1397056.176006 4990551.328018,1397022.517002 4990495.296982),(1396915.694014 4990551.751006,1396823.11499 4990600.677012,1396853.95498 4990658.209004,1396949.325 4990607.802012,1396915.694014 4990551.751006),(1397144.280986 4990979.288984,1397185.99502 4990939.725,1397095.128018 4990842.987978,1397042.038984 4990871.340996,1397144.280986 4990979.288984),(1397066.490996 4990568.497988,1396977.338984 4990615.618008,1397022.832998 4990691.440996,1397111.83999 4990643.988984,1397066.490996 4990568.497988),(1396959.62998 4990624.977012,1396863.404024 4990675.836016,1396905.345976 4990754.076006,1397005.162022 4990700.862022,1396959.62998 4990624.977012),(1397212.051006 4990780.544014,1397113.401006 4990833.229024,1397200.506992 4990925.962022,1397263.077012 4990866.615996,1397212.051006 4990780.544014),(1396938.797988 4990926.63999,1396865.015996 4990966.037978,1396933.920976 4991094.282998,1397007.671982 4991055.843008,1396938.797988 4990926.63999),(1396793.451006 4990842.062978,1396807.347988 4990868.51001,1396809.56001 4990870.4,1396813.028018 4990872.38501,1396815.379024 4990873.127012,1396824.95 4990873.271982,1396825.803018 4990871.742002,1396833.106992 4990871.855986,1396834.02998 4990873.437978,1396932.815996 4990875.19502,1396934.286016 4990873.206992,1396942.932998 4990861.206992,1396944.148994 4990859.330986,1396899.71001 4990777.037978,1396892.25 4990763.63501,1396887.579024 4990754.41499,1396852.620976 4990757.01001,1396833.538984 4990766.892002,1396811.912978 4990793.897988,1396811.173994 4990796.057998,1396798.912022 4990828.526006,1396793.451006 4990842.062978),(1397122.153018 4990661.155986,1397033.431992 4990708.45498,1397099.693008 4990817.878018,1397187.977012 4990770.729024,1397122.153018 4990661.155986),(1396961.151006 4990923.32998,1397026.54502 4991046.00498,1397129.230986 4990992.484004,1397023.745976 4990881.111016,1396970.78999 4990909.392002,1396974.502012 4990916.021982,1396961.151006 4990923.32998),(1396850.517002 4990384.022988,1396924.445976 4990524.503018,1397012.202012 4990478.126006,1396939.834004 4990357.659004,1396910.195976 4990352.629024,1396850.517002 4990384.022988),(1396747.867002 4990438.021982,1396775.91001 4990490.517002,1396766.690996 4990495.420976,1396813.66499 4990583.048994,1396906.762978 4990533.847988,1396832.815996 4990393.334004,1396747.867002 4990438.021982),(1396617.712022 4990506.48999,1396693.029024 4990646.803018,1396795.981992 4990592.393008,1396757.595976 4990520.78501,1396737.629024 4990531.602012,1396735.747988 4990528.065996,1396722.879024 4990534.280986,1396716.35498 4990520.775,1396733.065996 4990512.703018,1396750.378018 4990507.32002,1396720.848994 4990452.23501,1396617.712022 4990506.48999));2;http://www.gtt.to.it/cms/parcheggi/sosta;CENTRALE;A8;1396965,75;4990347,5
POLYGON ((1397335.195221 4990809.370322,1397412.998994 4990891.396982,1397423.009004 4990881.951006,1397468.212726 4990839.294618,1397484.892153 4990857.930181,1397440.476006 4990899.844014,1397458.670976 4990919.084004,1397451.311016 4990926.044014,1397530.395976 4991009.672988,1397583.906992 4991049.057696,1397576.258803 4991052.912928,1397607.87998 4991077.273994,1397594.068008 4991100.968008,1397222.060463 4991651.306942,1396929.690392 4991107.440241,1397143.462173 4990995.737676,1397335.195221 4990809.370322),(1397457.132998 4991198.006992,1397464.187022 4991205.492002,1397471.987978 4991194.065996,1397469.556992 4991190.934004,1397457.132998 4991198.006992),(1397388.176006 4991237.268008,1397419.65498 4991270.730986,1397452.644014 4991222.40498,1397439.247988 4991208.190996,1397388.176006 4991237.268008),(1397275.956992 4991117.979024,1397313.790996 4991158.196982,1397355.32998 4991119.147988,1397317.507998 4991079.017002,1397275.956992 4991117.979024),(1397195.767002 4991033.651006,1397237.297988 4990994.340996,1397199.687978 4990954.302012,1397158.032998 4990993.81001,1397195.767002 4991033.651006),(1397328.046982 4990908.444014,1397369.782998 4990868.938984,1397331.912022 4990828.893008,1397290.344014 4990868.319014,1397328.046982 4990908.444014),(1397408.11499 4990994.052012,1397445.80498 4991034.097988,1397488.242002 4990994.20498,1397450.506992 4990954.301006,1397408.11499 4990994.052012),(1397077.34502 4991139.026006,1397091.490996 4991164.936016,1397094.098994 4991162.381992,1397104.592002 4991181.647988,1397167.522988 4991122.953018,1397166.5 4991119.729024,1397165.488984 4991113.05,1397169.079024 4991096.712978,1397171.594014 4991092.632998,1397167.787022 4991088.565996,1397077.34502 4991139.026006),(1397101.121982 4991404.542002,1397151.430986 4991497.426006,1397183.654024 4991480.43501,1397132.5 4991386.231992,1397101.121982 4991404.542002),(1397374.37002 4991222.593008,1397425.60498 4991193.71499,1397369.047988 4991133.704024,1397327.49502 4991172.76499,1397374.37002 4991222.593008),(1397332.096982 4991065.336016,1397369.902012 4991105.45,1397431.234004 4991047.79502,1397393.527012 4991007.731992,1397332.096982 4991065.336016),(1397251.822988 4990980.592002,1397313.521982 4990922.192002,1397275.831992 4990882.081992,1397214.198994 4990940.538984,1397251.822988 4990980.592002),(1397524.276006 4991117.47002,1397558.037978 4991068.01001,1397501.98501 4991008.737022,1397459.513984 4991048.662022,1397524.276006 4991117.47002),(1397022.320976 4991258.380986,1397085.454024 4991199.497988,1397058.253018 4991149.678018,1396985.993008 4991189.99502,1397022.320976 4991258.380986),(1397017.430986 4991073.31001,1396943.387978 4991111.902012,1396976.029024 4991172.652012,1397048.755986 4991132.075,1397017.430986 4991073.31001),(1397351.854024 4991370.054024,1397408.107998 4991287.64502,1397370.294014 4991247.447988,1397304.53999 4991284.884004,1397351.854024 4991370.054024),(1397201.634004 4991590.113984,1397275.78501 4991481.48999,1397264.017002 4991460.670976,1397160.956992 4991515.013984,1397201.634004 4991590.113984),(1397145.46001 4991378.669014,1397196.921982 4991473.438984,1397254.172988 4991443.251006,1397224.853018 4991391.378018,1397192.712978 4991408.97002,1397189.888984 4991397.19502,1397206.034004 4991388.462022,1397204.504024 4991385.775,1397217.351006 4991378.105986,1397199.76001 4991346.982998,1397145.46001 4991378.669014),(1397039.601006 4991061.754024,1397070.592002 4991119.892002,1397162.362978 4991068.68999,1397160.64502 4991066.895976,1397181.242002 4991047.4,1397143.531992 4991007.584004,1397039.601006 4991061.754024),(1397443.554024 4991183.598994,1397501.386016 4991151.002012,1397512.72998 4991134.382998,1397444.942002 4991062.36001,1397383.62002 4991120.005986,1397443.554024 4991183.598994),(1397222.707998 4991336.776006,1397275.937022 4991430.95,1397291.49502 4991458.476006,1397336.086016 4991393.153018,1397285.2 4991301.552012,1397222.707998 4991336.776006),(1397034.379024 4991281.319014,1397089.207998 4991382.547988,1397186.198994 4991325.952012,1397162.752012 4991284.070976,1397155.519014 4991283.482998,1397148.490996 4991269.913984,1397148.845976 4991265.307998,1397101.795976 4991218.43999,1397034.379024 4991281.319014),(1397177.047988 4991269.2,1397182.52998 4991277.529024,1397205.084004 4991318.012022,1397272.923994 4991279.773994,1397356.427012 4991232.706992,1397261.368008 4991131.659004,1397231.984004 4991159.212978,1397214.079024 4991139.478018,1397197.945976 4991143.89502,1397184.787022 4991141.172988,1397116.862978 4991204.387978,1397171.565996 4991260.87002,1397177.047988 4991269.2));3;http://www.gtt.to.it/cms/parcheggi/sosta;CENTRALE;A7;1397268,75;4991052
POLYGON ((1396106.771881 4990939.560614,1396109.161016 4990937.802012,1396112.137978 4990935.040996,1396114.901006 4990931.913984,1396116.384004 4990929.884004,1396117.315996 4990928.292002,1396118.47002 4990925.788984,1396119.38999 4990923.13999,1396120.05498 4990920.5,1396120.37998 4990918.501006,1396120.575 4990915.5,1396120.401006 4990912.532998,1396119.961016 4990909.377012,1396119.520976 4990906.998994,1396118.577012 4990903.50498,1396117.937022 4990901.825,1396117.16001 4990900.21001,1396064.955986 4990803.715996,1396059.08999 4990801.67998,1396056.486016 4990803.040996,1396039.44326 4990811.958451,1396025.382495 4990785.310312,1396596.249195 4990486.230684,1396929.690392 4991107.440241,1396354.12002 4991408.338179,1396106.771881 4990939.560614),(1396231.03501 4991029.202012,1396244.129024 4991053.66499,1396258.522988 4991045.987022,1396245.396982 4991021.392002,1396231.03501 4991029.202012),(1396287.582998 4991255.66001,1396290.012022 4991255.177012,1396289.709004 4991254.087978,1396293.77002 4991251.784004,1396292.795976 4991249.836016,1396295.952012 4991248.142002,1396277.912022 4991214.531992,1396265.709004 4991220.713984,1396284.054024 4991256.742002,1396287.582998 4991255.66001),(1396217.640996 4991013.719014,1396242.097988 4991000.419014,1396230.026006 4990977.801006,1396205.286016 4990990.636016,1396217.640996 4991013.719014),(1396249.596982 4991073.417002,1396262.386016 4991097.31001,1396286.862022 4991084.287978,1396274.087022 4991060.353018,1396249.596982 4991073.417002),(1396421.26499 4990871.142002,1396369.829024 4990898.302012,1396367.245976 4990903.721982,1396370.11001 4990909.551006,1396375.63999 4990910.423994,1396427.42998 4990883.07002,1396421.26499 4990871.142002),(1396732.605986 4991158.944014,1396709.070976 4991171.284004,1396725.32002 4991203.20498,1396749.023994 4991190.83501,1396732.605986 4991158.944014),(1396357.319014 4990846.55498,1396329.156992 4990861.412022,1396343.587978 4990889.542002,1396371.255986 4990874.932998,1396357.319014 4990846.55498),(1396509.932998 4990824.320976,1396438.951006 4990861.802012,1396445.115996 4990873.728018,1396515.99502 4990836.293008,1396509.932998 4990824.320976),(1396452.994014 4990796.07998,1396467.437978 4990824.144014,1396500.896982 4990806.477012,1396486.642002 4990778.328018,1396452.994014 4990796.07998),(1396183.093008 4991002.151006,1396158.153018 4991015.090996,1396180.712022 4991057.361016,1396205.55498 4991044.113984,1396183.093008 4991002.151006),(1396215.378018 4991122.32002,1396240.31499 4991109.053018,1396217.352012 4991066.15498,1396192.480986 4991079.415996,1396215.378018 4991122.32002),(1396224.794014 4991139.96499,1396245.60498 4991178.96001,1396251.295976 4991175.947988,1396254.229024 4991181.487978,1396273.567002 4991171.175,1396249.753018 4991126.686016,1396224.794014 4991139.96499),(1396271.825 4991114.944014,1396295.627012 4991159.41001,1396319.954024 4991146.436016,1396296.226006 4991101.962022,1396271.825 4991114.944014),(1396583.622988 4990925.569014,1396654.796982 4990887.38999,1396644.78501 4990868.079024,1396573.215996 4990905.017002,1396583.622988 4990925.569014),(1396215.85 4990835.342002,1396185.525 4990851.952012,1396211.604024 4990900.812022,1396241.226006 4990885.186016,1396215.85 4990835.342002),(1396850.355986 4991097.197988,1396866.961016 4991129.288984,1396916.213984 4991103.586016,1396899.06001 4991071.659004,1396850.355986 4991097.197988),(1396525.032998 4990854.138984,1396454.298994 4990891.497988,1396460.327012 4990903.161016,1396545.076006 4990893.72002,1396525.032998 4990854.138984),(1396140.832998 4990757.35,1396180.832998 4990831.719014,1396206.771982 4990817.512022,1396168.684004 4990742.698994,1396140.832998 4990757.35),(1396287.373994 4991192.14502,1396307.872988 4991230.89502,1396314.161016 4991227.53999,1396318.153018 4991235.028018,1396356.34502 4991214.640996,1396331.722988 4991168.492002,1396287.373994 4991192.14502),(1396082.102012 4990788.24502,1396121.56001 4990862.176006,1396153.678018 4990845.19502,1396114.015996 4990771.455986,1396082.102012 4990788.24502),(1396554.722988 4990912.77002,1396470.162022 4990922.188984,1396496.157998 4990972.486016,1396565.993008 4990935.026006,1396554.722988 4990912.77002),(1396543.812978 4991064.688984,1396564.015996 4991103.778018,1396632.843008 4991067.036016,1396612.978018 4991027.806992,1396543.812978 4991064.688984),(1396613.37002 4990807.482998,1396542.72002 4990844.796982,1396564.179024 4990887.172988,1396635.57998 4990850.321982,1396613.37002 4990807.482998),(1396236.297988 4990947.077012,1396335.130986 4990916.876006,1396311.467002 4990870.743008,1396221.021982 4990918.455986,1396236.297988 4990947.077012),(1396534.629024 4991046.920976,1396603.940996 4991009.96001,1396575.031992 4990952.873994,1396505.343008 4990990.255986,1396534.629024 4991046.920976),(1396574.21001 4990731.947988,1396504.22002 4990768.770976,1396533.682998 4990826.953018,1396604.163984 4990789.727012,1396574.21001 4990731.947988),(1396127.532998 4990957.71499,1396146.381992 4990993.034004,1396218.253018 4990955.744014,1396178.503018 4990881.268008,1396142.220976 4990900.451006,1396148.376006 4990911.927012,1396135.87998 4990953.329024,1396127.532998 4990957.71499),(1396409.878018 4991018.768008,1396478.531992 4990981.940996,1396448.644014 4990924.112978,1396376.072988 4990930.030986,1396366.251006 4990933.723994,1396409.878018 4991018.768008),(1396684.802012 4990673.762978,1396591.909004 4990722.637022,1396621.848994 4990780.386016,1396715.487022 4990730.92998,1396684.802012 4990673.762978),(1396320.21499 4991256.597988,1396387.16499 4991379.902012,1396432.013984 4991356.461016,1396365.76001 4991232.28501,1396320.21499 4991256.597988),(1396660.251006 4991075.37998,1396699.997988 4991153.459004,1396773.067002 4991115.144014,1396732.186016 4991036.968008,1396660.251006 4991075.37998),(1396181.96001 4990735.71499,1396254.494014 4990878.187022,1396302.337022 4990852.947988,1396229.397988 4990710.759004,1396181.96001 4990735.71499),(1396725.345976 4990748.342002,1396631.054024 4990798.142002,1396672.643008 4990878.362022,1396767.625 4990827.030986,1396725.345976 4990748.342002),(1396847.372988 4990975.46001,1396749.829024 4991027.546982,1396790.779024 4991105.855986,1396889.594014 4991054.03999,1396847.372988 4990975.46001),(1396487.717002 4990999.711016,1396419.006992 4991036.568008,1396477.245976 4991150.097988,1396546.371982 4991113.196982,1396487.717002 4990999.711016),(1396606.438984 4991232.227012,1396555.587022 4991130.948994,1396486.376006 4991167.895976,1396530.382998 4991253.682998,1396551.159004 4991294.184004,1396619.588984 4991258.417002,1396606.438984 4991232.227012),(1396642.482998 4991084.56001,1396573.236016 4991121.527012,1396637.317002 4991249.152012,1396707.575 4991212.429024,1396642.482998 4991084.56001),(1396247.77998 4990968.588984,1396304.52002 4991074.894014,1396384.688984 4991032.242002,1396374.717002 4991014.172988,1396382.762978 4991009.730986,1396342.194014 4990930.644014,1396328.195976 4990936.653018,1396303.856992 4990942.419014,1396258.062022 4990955.656992,1396261.142002 4990961.655986,1396247.77998 4990968.588984),(1396423.212978 4990608.804024,1396495.184004 4990750.926006,1396565.00498 4990714.192002,1396491.693008 4990572.780986,1396423.212978 4990608.804024),(1396401.378018 4991046.017002,1396313.881992 4991092.568008,1396373.988984 4991205.220976,1396459.601006 4991159.519014,1396401.378018 4991046.017002),(1396468.72998 4991177.31499,1396383.402012 4991222.865996,1396449.738984 4991347.195976,1396533.434004 4991303.45,1396468.72998 4991177.31499),(1396681.267002 4990896.436016,1396740.561016 4991009.821982,1396837.905986 4990957.840996,1396777.08999 4990844.65,1396681.267002 4990896.436016),(1396509.38999 4990563.471982,1396582.703018 4990704.87998,1396675.343008 4990656.140996,1396600.011016 4990515.801006,1396509.38999 4990563.471982),(1396247.1 4990701.447988,1396320.029024 4990843.61499,1396388.397988 4990807.55,1396356.676006 4990746.175,1396374.251006 4990736.642002,1396406.084004 4990798.221982,1396477.609004 4990760.490996,1396405.511016 4990618.115996,1396247.1 4990701.447988));4;http://www.gtt.to.it/cms/parcheggi/sosta;CENTRALE;A6;1396625,5;4990947,5
POLYGON ((1397062.691097 4991884.631489,1396968.016298 4991821.496278,1396913.134155 4991813.126408,1396834.23667 4991756.308652,1396737.92163 4991744.917203,1396713.069014 4991708.37002,1396674.17998 4991693.688984,1396631.822535 4991617.809155,1396597.843008 4991611.952012,1396486.609759 4991662.941197,1396354.12002 4991408.338179,1396929.690392 4991107.440241,1397222.060463 4991651.306942,1397068.93999 4991878.695976,1397062.691097 4991884.631489),(1396757.58999 4991208.923994,1396734.394014 4991221.029024,1396750.32002 4991252.31499,1396773.613984 4991240.044014,1396757.58999 4991208.923994),(1396832.854024 4991231.444014,1396759.394014 4991270.13999,1396768.528018 4991288.084004,1396841.197988 4991247.667002,1396832.854024 4991231.444014),(1396951.368008 4991169.01499,1396850.548994 4991222.122988,1396858.684004 4991237.93999,1396958.555986 4991182.393008,1396951.368008 4991169.01499),(1396876.151006 4991147.052012,1396892 4991177.684004,1396941.902012 4991151.396982,1396925.680986 4991121.20498,1396876.151006 4991147.052012),(1396673.571982 4991617.83999,1396676.870976 4991624.106992,1396776.246982 4991567.772988,1396760.703018 4991536.572988,1396673.571982 4991617.83999),(1396637.790996 4991383.622988,1396671.176006 4991446.152012,1396705.853018 4991427.03999,1396673.412978 4991364.44502,1396637.790996 4991383.622988),(1396775.959004 4991522.344014,1396793.670976 4991557.895976,1396862.718008 4991518.754024,1396836.13999 4991466.213984,1396775.959004 4991522.344014),(1396419.261016 4991504.663984,1396452.206992 4991566.83999,1396503.427012 4991538.607998,1396496.954024 4991526.02002,1396492.468008 4991528.58501,1396484.447988 4991513.54502,1396485.91001 4991512.645976,1396486.134004 4991511.251006,1396484.101006 4991507.220976,1396482.593008 4991506.352012,1396481.180986 4991507.071982,1396473.305986 4991492.68501,1396477.584004 4991490.22998,1396470.451006 4991476.503018,1396419.261016 4991504.663984),(1396461.571982 4991584.51499,1396489.542002 4991637.298994,1396493.75 4991635.13501,1396494.65498 4991636.78501,1396562.890996 4991601.367002,1396533.028018 4991545.130986,1396461.571982 4991584.51499),(1396507.518008 4991456.052012,1396512.96499 4991466.271982,1396513.70498 4991467.66001,1396515.723994 4991467.321982,1396516.925 4991467.745976,1396517.759004 4991468.396982,1396518.637978 4991469.84502,1396519.071982 4991470.968008,1396519.412022 4991474.855986,1396519.605986 4991478.562978,1396520.519014 4991480.7,1396522.46001 4991483.362978,1396525.880986 4991489.584004,1396527.13501 4991492.503018,1396528.993008 4991494.662022,1396534.392002 4991499.402012,1396535.3 4991501.106992,1396535.582998 4991502.536016,1396535.35498 4991503.902012,1396534.122988 4991505.969014,1396540.595976 4991518.122988,1396608.41499 4991480.744014,1396600.380986 4991466.346982,1396603.237022 4991465.051006,1396598.377012 4991456.28999,1396595.880986 4991457.769014,1396586.53501 4991441.26001,1396589.302012 4991439.934004,1396584.598994 4991431.45498,1396582.207998 4991433.00498,1396574.156992 4991418.194014,1396507.518008 4991456.052012),(1396369.893008 4991411.496982,1396409.89502 4991486.98999,1396432.637978 4991474.479024,1396400.39502 4991414.112022,1396413.88999 4991407.538984,1396445.780986 4991467.247988,1396481.092002 4991447.823994,1396441.278018 4991374.18501,1396369.893008 4991411.496982),(1396716.647988 4991230.25498,1396646.870976 4991266.726006,1396681.778018 4991336.331992,1396751.037978 4991297.811016,1396716.647988 4991230.25498),(1396629.14502 4991275.990996,1396560.85 4991311.687022,1396596.48501 4991383.15,1396664.51499 4991346.521982,1396629.14502 4991275.990996),(1396851.369014 4991452.011016,1396880.136016 4991508.879024,1396954.526006 4991466.709004,1396915.678018 4991392.030986,1396851.369014 4991452.011016),(1396691.262022 4991567.15498,1396749.147988 4991513.165996,1396714.544014 4991445.086016,1396648.147988 4991481.67998,1396691.262022 4991567.15498),(1396550.545976 4991535.476006,1396580.478018 4991591.843008,1396639.902012 4991561,1396656.67002 4991592.825,1396658.478018 4991591.937022,1396660.523994 4991595.823994,1396676.029024 4991581.362978,1396630.620976 4991491.340996,1396550.545976 4991535.476006),(1396498.58501 4991438.126006,1396578.819014 4991392.543008,1396543.121982 4991320.953018,1396459.00498 4991364.92002,1396498.58501 4991438.126006),(1396918.837022 4991354.898994,1396961.652012 4991314.965996,1396955.638984 4991308.502012,1396950.925 4991306.228018,1396925.52998 4991257.786016,1396943.243008 4991248.498994,1396966.56499 4991292.987022,1396967.959004 4991298.036016,1396973.493008 4991303.921982,1397007.177012 4991272.505986,1396968.52002 4991199.737022,1396867.837022 4991255.736016,1396918.837022 4991354.898994),(1396839.62002 4991428.782998,1396903.638984 4991369.073994,1396850.35 4991265.462022,1396777.497988 4991305.97998,1396839.62002 4991428.782998),(1396981.151006 4991474.548994,1397027.144014 4991562.961016,1397133.737978 4991506.75498,1397083.837978 4991414.627012,1397056.406992 4991430.634004,1397086.123994 4991485.823994,1397072.757998 4991492.640996,1397043.444014 4991438.198994,1396981.151006 4991474.548994),(1396930.857998 4991377.872988,1396969.598994 4991452.344014,1397071.926006 4991392.634004,1397019.268008 4991295.41499,1396930.857998 4991377.872988),(1396764.368008 4991498.97002,1396824.390996 4991442.987978,1396760.005986 4991315.709004,1396690.668008 4991354.272988,1396729.35498 4991430.08501,1396764.368008 4991498.97002),(1397110.625 4991723.436016,1397188.951006 4991608.693008,1397143.263984 4991524.342002,1397036.375 4991580.70498,1397110.625 4991723.436016),(1396733.043008 4991723.584004,1396741.265996 4991724.590996,1396747.709004 4991724.384004,1396753.102012 4991723.03501,1396816.021982 4991689.440996,1396823.086016 4991702.672988,1396766.840996 4991732.703018,1396807.787978 4991734.227012,1396812.396982 4991734.618008,1396842.286016 4991743.511016,1396841.762022 4991744.906992,1396852.362978 4991749.532998,1396879.38501 4991767.038984,1396899.930986 4991784.097988,1396922.61499 4991795.219014,1396958.18999 4991804.594014,1396974.01001 4991809.963984,1396994.45498 4991820.132998,1397004.402012 4991826.387022,1397028.729024 4991843.406992,1397097.82998 4991742.179024,1397063.627012 4991676.430986,1397038.630986 4991687.981992,1397032.342002 4991685.621982,1397008.617002 4991657.680986,1397008.909004 4991653.292002,1397009.132998 4991649.92002,1397012.77002 4991644.012022,1397039.809004 4991630.64502,1396963.762978 4991484.462978,1396796.286016 4991579.404024,1396801.427012 4991588.997988,1396802.51499 4991588.279024,1396818.606992 4991618.243008,1396814.84502 4991620.409004,1396815.781992 4991622.695976,1396807.132998 4991627.404024,1396825.954024 4991663.58501,1396737.081992 4991711.287022,1396722.20498 4991682.819014,1396730.236016 4991678.3,1396731.318008 4991680.942002,1396733.467002 4991681.394014,1396738.275 4991679.667002,1396747.772988 4991668.061016,1396764.612022 4991663.83501,1396803.58501 4991643.607998,1396777.303018 4991593.082998,1396767.473994 4991597.07002,1396745.706992 4991608.890996,1396730.293008 4991623.062022,1396727.119014 4991625.455986,1396710.55498 4991627.145976,1396704.605986 4991630.053018,1396707.887022 4991636.404024,1396697.379024 4991642.044014,1396694.996982 4991637.078018,1396686.337978 4991641.447988,1396721.751006 4991709.811016,1396728.604024 4991723.03999,1396733.043008 4991723.584004));5;http://www.gtt.to.it/cms/parcheggi/sosta;CENTRALE;A5;1396788,125;4991218,25
