Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Convivenza Civile;Altro;7;EMILIA/(CORSO);;18/06/2014;15.10
Convivenza Civile;Altro;7;POLIZIANO/(VIA);;23/06/2014;9.51
Convivenza Civile;Altro;8;BELFIORE/(VIA);;23/06/2014;11.53
Convivenza Civile;Altro;6;GIULIO CESARE/(CORSO);;25/06/2014;9.00
Convivenza Civile;Altro;9;FARIGLIANO/(VIA);;25/06/2014;9.00
Convivenza Civile;Altro;5;GIACHINO/ERRICO (VIA);;26/06/2014;
Convivenza Civile;Altro;7;BEATO CAFASSO/GIUSEPPE (VIA);Area Verde;26/06/2014;10.00
Convivenza Civile;Altro;4;S. GIOVANNI BOSCO/(VIA);;27/06/2014;
Convivenza Civile;Altro;7;SALERNO/(VIA);;28/06/2014;
Convivenza Civile;Altro;1;MARCO POLO/(VIA);;28/06/2014;12.24
Convivenza Civile;Altro;5;CAMPIGLIA/(VIA);;30/06/2014;
Convivenza Civile;Altro;1;ROSSELLI/CARLO E NELLO (CORSO);;30/06/2014;13.10
Convivenza Civile;Altro;3;VAL LAGARINA/(VIA);;30/06/2014;15.32
Convivenza Civile;Comportamenti molesti;1;MATTEOTTI/GIACOMO (CORSO);;07/01/2014;
Convivenza Civile;Comportamenti molesti;2;GORIZIA/(VIA);;15/01/2014;
Convivenza Civile;Comportamenti molesti;4;BELLI/PIETRINO (VIA);Area Verde;17/01/2014;
Convivenza Civile;Comportamenti molesti;4;TELESIO/BERNARDINO (CORSO);;20/01/2014;9.42
Convivenza Civile;Comportamenti molesti;4;SVIZZERA/(CORSO);;23/01/2014;
Convivenza Civile;Comportamenti molesti;7;ROVIGO/(VIA);;23/01/2014;13.45
Convivenza Civile;Comportamenti molesti;7;CARTMAN/(STRADA DEL);;25/01/2014;
Convivenza Civile;Comportamenti molesti;;;;27/01/2014;
Convivenza Civile;Comportamenti molesti;3;BRUNELLESCHI/FILIPPO (CORSO);;27/01/2014;
Convivenza Civile;Comportamenti molesti;3;ASIAGO/(VIA);;28/01/2014;
Convivenza Civile;Comportamenti molesti;4;SVIZZERA/(CORSO);;28/01/2014;
Convivenza Civile;Comportamenti molesti;1;RAPALLO/(VIA);;05/02/2014;
Convivenza Civile;Comportamenti molesti;2;TIRRENO/(VIA);;14/02/2014;11.00
Convivenza Civile;Comportamenti molesti;5;LOMBARDIA/(CORSO);;21/02/2014;12.14
Convivenza Civile;Comportamenti molesti;9;BACHI/DONATO (VIA);;28/02/2014;10.09
Convivenza Civile;Comportamenti molesti;7;CASALE/(CORSO);;05/03/2014;
Convivenza Civile;Comportamenti molesti;1;CARLE/GIUSEPPE E ANTONIO (VIA);;06/03/2014;16.59
Convivenza Civile;Comportamenti molesti;5;GIACHINO/ERRICO (VIA);;07/03/2014;
Convivenza Civile;Comportamenti molesti;1;DE NICOLA/ENRICO (CORSO);;10/03/2014;11.21
Convivenza Civile;Comportamenti molesti;5;FOLIGNO/(VIA);;15/03/2014;9.19
Convivenza Civile;Comportamenti molesti;6;MADDALENE/(VIA);;18/03/2014;11.43
Convivenza Civile;Comportamenti molesti;7;VANCHIGLIA/(VIA);;05/05/2014;13.33
Convivenza Civile;Comportamenti molesti;2;COSENZA/(CORSO);;07/05/2014;
Convivenza Civile;Comportamenti molesti;2;BARLETTA/(VIA);;08/05/2014;14.10
Convivenza Civile;Comportamenti molesti;6;CRAVERO/GIOVANNI (VIA);;19/05/2014;
Convivenza Civile;Comportamenti molesti;5;RANDACCIO/GIOVANNI (VIA);;20/05/2014;
Convivenza Civile;Comportamenti molesti;7;GIULIO CESARE/(CORSO);;20/05/2014;
Convivenza Civile;Comportamenti molesti;2;ORBASSANO/(CORSO);Area Verde;21/05/2014;
Convivenza Civile;Comportamenti molesti;7;PALERMO/(CORSO);Area Verde;16/06/2014;12.48
Convivenza Civile;Comportamenti molesti;4;UMBRIA/(CORSO);Area Verde;17/06/2014;
Convivenza Civile;Comportamenti molesti;3;SUSA/(VIA);;17/06/2014;11.41
Convivenza Civile;Comportamenti molesti;8;SALUZZO/(VIA);;20/06/2014;
Convivenza Civile;Comportamenti molesti;3;PRINCIPI D'ACAJA/(VIA);;26/06/2014;
Convivenza Civile;Comportamenti molesti;7;FORTINO/(STRADA DEL);;26/06/2014;9.39
Convivenza Civile;Comportamenti molesti;1;TURATI/FILIPPO (CORSO);;29/06/2014;
Convivenza Civile;Comportamenti molesti;7;NAPOLI/(LUNGO DORA);;29/06/2014;
Convivenza Civile;Comportamenti molesti;8;MARCONI/GUGLIELMO (CORSO);;30/06/2014;
Convivenza Civile;Disturbi altri animali;2;GORIZIA/(VIA);;24/04/2014;9.31
Convivenza Civile;Disturbi Cani;6;VERNA/(STRADA DELLA);;13/01/2014;
Convivenza Civile;Disturbi Cani;9;TRAIANO/(CORSO);;16/01/2014;
Convivenza Civile;Disturbi Cani;9;ALBENGA/(VIA);;22/01/2014;
Convivenza Civile;Disturbi Cani;6;GOTTARDO/(VIA);;24/01/2014;
Convivenza Civile;Disturbi Cani;8;RAFFAELLO/(CORSO);;28/01/2014;
Convivenza Civile;Disturbi Cani;1;COLOMBO/CRISTOFORO (GIARDINO);;20/02/2014;
Convivenza Civile;Disturbi Cani;3;BRUNELLESCHI/FILIPPO (CORSO);;04/03/2014;
Convivenza Civile;Disturbi Cani;7;S. MAURIZIO/(CORSO);Area Verde;05/03/2014;8.00
Convivenza Civile;Disturbi Cani;5;BORGARO/(VIA);;06/03/2014;
Convivenza Civile;Disturbi Cani;4;LIVORNO/(VIA);;07/03/2014;
Convivenza Civile;Disturbi Cani;8;THOVEZ/ENRICO (VIALE);;24/03/2014;
Convivenza Civile;Disturbi Cani;1;DE NICOLA/ENRICO (CORSO);Area Verde;27/03/2014;14.45
Convivenza Civile;Disturbi Cani;10;TOGLIATTI/PALMIRO (VIA);;02/04/2014;
Convivenza Civile;Disturbi Cani;8;FIGLIE DEI MILITARI/(VIA);;03/04/2014;
Convivenza Civile;Disturbi Cani;8;CAMPANA/FEDERICO (VIA);;10/04/2014;
Convivenza Civile;Disturbi Cani;2;ROSSELLI/CARLO E NELLO (CORSO);;13/04/2014;12.14
Convivenza Civile;Disturbi Cani;5;PIANEZZA/(VIA);;16/04/2014;17.43
Convivenza Civile;Disturbi Cani;7;VAL S. MARTINO/(STRADA);;22/04/2014;10.45
Convivenza Civile;Disturbi Cani;5;COPPINO/MICHELE (VIA);;07/05/2014;9.56
Convivenza Civile;Disturbi Cani;1;DUCA D'AOSTA/(PIAZZALE);;13/05/2014;
Convivenza Civile;Disturbi Cani;6;LOMBARDORE/(VIA);;28/05/2014;
Convivenza Civile;Disturbi Cani;9;CERCENASCO/(VIA);Area Verde;03/06/2014;
Convivenza Civile;Disturbi Cani;9;ALBENGA/(VIA);;10/06/2014;9.16
Convivenza Civile;Disturbi Cani;4;CEVA/(VIA);;11/06/2014;10.30
Convivenza Civile;Disturbi Cani;4;SALBERTRAND/(VIA);;13/06/2014;9.40
Convivenza Civile;Disturbi Cani;9;ALBENGA/(VIA);;18/06/2014;
Convivenza Civile;Disturbi Cani;4;FRANCIA/(CORSO);Area Verde;25/06/2014;
Convivenza Civile;Disturbi da locali;8;GALLIARI/BERNARDINO (VIA);;03/01/2014;
Convivenza Civile;Disturbi da locali;8;CAGNI/UMBERTO (VIALE);;06/01/2014;
Convivenza Civile;Disturbi da locali;6;VERCELLI/(CORSO);;08/01/2014;
Convivenza Civile;Disturbi da locali;6;SALASSA/(VIA);;09/01/2014;11.00
Convivenza Civile;Disturbi da locali;9;BIZZOZERO/GIULIO (VIA);;09/01/2014;13.00
Convivenza Civile;Disturbi da locali;4;BALANGERO/(VIA);;10/01/2014;
Convivenza Civile;Disturbi da locali;4;GHEMME/(VIA);;10/01/2014;
Convivenza Civile;Disturbi da locali;4;LESSONA/MICHELE (VIA);;10/01/2014;
Convivenza Civile;Disturbi da locali;4;LIVORNO/(VIA);;10/01/2014;
Convivenza Civile;Disturbi da locali;4;UMBRIA/(CORSO);;10/01/2014;
Convivenza Civile;Disturbi da locali;8;BELFIORE/(VIA);;10/01/2014;
Convivenza Civile;Disturbi da locali;5;GIACHINO/ERRICO (VIA);;13/01/2014;
Convivenza Civile;Disturbi da locali;1;PRINCIPE AMEDEO/(VIA);;15/01/2014;9.00
Convivenza Civile;Disturbi da locali;5;MADONNA DI CAMPAGNA/(VIALE);;16/01/2014;
Convivenza Civile;Disturbi da locali;6;SESIA/(VIA);;16/01/2014;
Convivenza Civile;Disturbi da locali;6;SCARLATTI/ALESSANDRO (VIA);;24/01/2014;15.37
Convivenza Civile;Disturbi da locali;1;VIOTTI/GIAMBATTISTA (VIA);;24/01/2014;17.01
Convivenza Civile;Disturbi da locali;1;PRINCIPE AMEDEO/(VIA);;27/01/2014;
Convivenza Civile;Disturbi da locali;7;PALERMO/(CORSO);;28/01/2014;
Convivenza Civile;Disturbi da locali;10;CACCE/(STRADA DELLE);;29/01/2014;16.42
Convivenza Civile;Disturbi da locali;6;CIMAROSA/DOMENICO (VIA);;05/02/2014;
Convivenza Civile;Disturbi da locali;1;S. MASSIMO/(VIA);;06/02/2014;10.18
Convivenza Civile;Disturbi da locali;1;BONAFOUS/ALFONSO (VIA);;10/02/2014;
Convivenza Civile;Disturbi da locali;3;BOSSOLASCO/(VIA);;13/02/2014;11.53
Convivenza Civile;Disturbi da locali;7;NIETZSCHE/FEDERICO (VIA);;18/02/2014;14.11
Convivenza Civile;Disturbi da locali;6;CERVINO/(VIA);;21/02/2014;12.23
Convivenza Civile;Disturbi da locali;4;CAPUA/(VIA);;24/02/2014;
Convivenza Civile;Disturbi da locali;7;MODENA/(VIA);;24/02/2014;
Convivenza Civile;Disturbi da locali;2;DANDOLO/ENRICO (VIA);;25/02/2014;15.16
Convivenza Civile;Disturbi da locali;5;VEROLENGO/(VIA);;26/02/2014;
Convivenza Civile;Disturbi da locali;4;TENIVELLI/CARLO (VIA);;27/02/2014;
Convivenza Civile;Disturbi da locali;1;S. AGOSTINO/(VIA);;05/03/2014;9.00
Convivenza Civile;Disturbi da locali;10;DE MAISTRE FRATELLI/(VIA);;05/03/2014;9.00
Convivenza Civile;Disturbi da locali;7;S. MAURIZIO/(CORSO);;07/03/2014;
Convivenza Civile;Disturbi da locali;1;PRINCIPE AMEDEO/(VIA);;10/03/2014;
Convivenza Civile;Disturbi da locali;8;NIZZA/(VIA);;10/03/2014;
Convivenza Civile;Disturbi da locali;4;GHEMME/(VIA);;11/03/2014;
Convivenza Civile;Disturbi da locali;4;LESSONA/MICHELE (VIA);;11/03/2014;
Convivenza Civile;Disturbi da locali;4;LIVORNO/(VIA);;11/03/2014;
Convivenza Civile;Disturbi da locali;4;SVIZZERA/(CORSO);;11/03/2014;
Convivenza Civile;Disturbi da locali;4;UMBRIA/(CORSO);;11/03/2014;
Convivenza Civile;Disturbi da locali;3;MONGINEVRO/(VIA);;12/03/2014;14.13
Convivenza Civile;Disturbi da locali;1;MARIA VITTORIA/(VIA);;15/03/2014;
Convivenza Civile;Disturbi da locali;8;NIZZA/(VIA);;18/03/2014;8.00
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO);;18/03/2014;14.22
Convivenza Civile;Disturbi da locali;7;NAPOLI/(LUNGO DORA);;18/03/2014;12.35
Convivenza Civile;Disturbi da locali;8;GALLIARI/BERNARDINO (VIA);;20/03/2014;
Convivenza Civile;Disturbi da locali;8;PELLICO/SILVIO (VIA);;20/03/2014;
Convivenza Civile;Disturbi da locali;2;RENI/GUIDO (VIA);;24/03/2014;
Convivenza Civile;Disturbi da locali;8;PELLICO/SILVIO (VIA);;25/03/2014;
Convivenza Civile;Disturbi da locali;8;ORMEA/(VIA);;26/03/2014;
Convivenza Civile;Disturbi da locali;5;FOGLIZZO/(VIA);;27/03/2014;
Convivenza Civile;Disturbi da locali;7;PRINCIPE ODDONE/(CORSO);;01/04/2014;8.00
Convivenza Civile;Disturbi da locali;3;FRANCIA/(CORSO);;01/04/2014;12.00
Convivenza Civile;Disturbi da locali;8;SALUZZO/(VIA);;02/04/2014;
Convivenza Civile;Disturbi da locali;6;CHATILLON/(VIA);;07/04/2014;
Convivenza Civile;Disturbi da locali;4;ASINARI DI BERNEZZO/VITTORIO (VIA);;08/04/2014;
Convivenza Civile;Disturbi da locali;6;PERGOLESI/GIAMBATTISTA (VIA);;09/04/2014;
Convivenza Civile;Disturbi da locali;8;CELLINI/BENVENUTO (VIA);;09/04/2014;
Convivenza Civile;Disturbi da locali;7;PINEROLO/(VIA);;11/04/2014;
Convivenza Civile;Disturbi da locali;7;CATANIA/(VIA);;11/04/2014;10.55
Convivenza Civile;Disturbi da locali;8;SALUZZO/(VIA);;15/04/2014;
Convivenza Civile;Disturbi da locali;8;VIRGILIO/(VIALE);Area Verde;15/04/2014;
Convivenza Civile;Disturbi da locali;3;POLLENZO/(VIA);;17/04/2014;13.00
Convivenza Civile;Disturbi da locali;3;RACCONIGI/(CORSO);;18/04/2014;
Convivenza Civile;Disturbi da locali;4;MIGLIETTI/VINCENZO MARIA (VIA);;18/04/2014;
Convivenza Civile;Disturbi da locali;7;UNDICI FEBBRAIO/(CORSO);;18/04/2014;11.08
Convivenza Civile;Disturbi da locali;9;TRAIANO/(CORSO);;22/04/2014;
Convivenza Civile;Disturbi da locali;3;VANDALINO/(VIA);;22/04/2014;9.00
Convivenza Civile;Disturbi da locali;1;S. MASSIMO/(VIA);;28/04/2014;
Convivenza Civile;Disturbi da locali;3;RIETI/(VIA);;29/04/2014;
Convivenza Civile;Disturbi da locali;1;S. MASSIMO/(VIA);;04/05/2014;
Convivenza Civile;Disturbi da locali;6;SETTIMO/(STRADA DI);;06/05/2014;
Convivenza Civile;Disturbi da locali;7;VERCELLI/(CORSO);;06/05/2014;
Convivenza Civile;Disturbi da locali;6;PALESTRINA/PIER LUIGI (VIA);;07/05/2014;
Convivenza Civile;Disturbi da locali;5;REISS ROMOLI/GUGLIELMO (VIA);;08/05/2014;
Convivenza Civile;Disturbi da locali;8;BERTHOLLET/CLAUDIO LUIGI (VIA);;08/05/2014;14.55
Convivenza Civile;Disturbi da locali;5;BREGLIO/(VIA);;09/05/2014;
Convivenza Civile;Disturbi da locali;7;S. GIULIA/(VIA);;09/05/2014;
Convivenza Civile;Disturbi da locali;3;POLLENZO/(VIA);;14/05/2014;
Convivenza Civile;Disturbi da locali;3;S. PAOLO/(VIA);;14/05/2014;
Convivenza Civile;Disturbi da locali;1;MONTE DI PIETA'/(VIA);;16/05/2014;10.21
Convivenza Civile;Disturbi da locali;1;S. MASSIMO/(VIA);;17/05/2014;
Convivenza Civile;Disturbi da locali;1;GIOLITTI/GIOVANNI (VIA);;19/05/2014;
Convivenza Civile;Disturbi da locali;6;BOTTICELLI/SANDRO (VIA);;19/05/2014;
Convivenza Civile;Disturbi da locali;9;GALIMBERTI/TANCREDI (PIAZZA);Area Verde;19/05/2014;
Convivenza Civile;Disturbi da locali;10;CACCE/(STRADA DELLE);;19/05/2014;
Convivenza Civile;Disturbi da locali;4;MIGLIETTI/VINCENZO MARIA (VIA);;20/05/2014;
Convivenza Civile;Disturbi da locali;4;SVIZZERA/(CORSO);;20/05/2014;
Convivenza Civile;Disturbi da locali;1;PESCATORE/MATTEO (VIA);;21/05/2014;
Convivenza Civile;Disturbi da locali;9;BOSSOLI/CARLO (VIA);;23/05/2014;
Convivenza Civile;Disturbi da locali;6;CRAVERO/GIOVANNI (VIA);;25/05/2014;
Convivenza Civile;Disturbi da locali;1;VITTORIO EMANUELE II/(CORSO);;26/05/2014;
Convivenza Civile;Disturbi da locali;4;S. DONATO/(VIA);;26/05/2014;9.00
Convivenza Civile;Disturbi da locali;1;PESCATORE/MATTEO (VIA);;28/05/2014;
Convivenza Civile;Disturbi da locali;5;CASTELDELFINO/(VIA);;28/05/2014;
Convivenza Civile;Disturbi da locali;7;EMILIA/(CORSO);;28/05/2014;
Convivenza Civile;Disturbi da locali;8;PELLICO/SILVIO (VIA);;28/05/2014;13.00
Convivenza Civile;Disturbi da locali;10;RISMONDO/FRANCESCO (VIA);;29/05/2014;
Convivenza Civile;Disturbi da locali;4;ALPIGNANO/(VIA);;30/05/2014;
Convivenza Civile;Disturbi da locali;1;RATTAZZI/URBANO (VIA);;03/06/2014;13.45
Convivenza Civile;Disturbi da locali;1;BONAFOUS/ALFONSO (VIA);;03/06/2014;15.10
Convivenza Civile;Disturbi da locali;5;STAMPINI/ETTORE (VIA);;05/06/2014;
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO);;05/06/2014;
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO);;05/06/2014;
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO);;05/06/2014;
Convivenza Civile;Disturbi da locali;1;TURATI/FILIPPO (CORSO);;06/06/2014;
Convivenza Civile;Disturbi da locali;6;MARTORELLI/RENATO (VIA);;06/06/2014;
Convivenza Civile;Disturbi da locali;3;RACCONIGI/(CORSO);;07/06/2014;
Convivenza Civile;Disturbi da locali;6;BRANDIZZO/(VIA);;10/06/2014;
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO);;10/06/2014;
Convivenza Civile;Disturbi da locali;2;SEBASTOPOLI/(CORSO);;11/06/2014;12.00
Convivenza Civile;Disturbi da locali;8;VIRGILIO/(VIALE);Area Verde;12/06/2014;
Convivenza Civile;Disturbi da locali;;;Area Verde;13/06/2014;
Convivenza Civile;Disturbi da locali;3;GERMANASCA/(VIA);;13/06/2014;
Convivenza Civile;Disturbi da locali;9;PASSO BUOLE/(VIA);;13/06/2014;
Convivenza Civile;Disturbi da locali;1;EMANUELE FILIBERTO/(PIAZZA);;13/06/2014;10.00
Convivenza Civile;Disturbi da locali;1;BONAFOUS/ALFONSO (VIA);;16/06/2014;
Convivenza Civile;Disturbi da locali;6;VERCELLI/(CORSO);;16/06/2014;
Convivenza Civile;Disturbi da locali;4;GHEMME/(VIA);;16/06/2014;9.25
Convivenza Civile;Disturbi da locali;8;VAL S. MARTINO/(STRADA);;17/06/2014;
Convivenza Civile;Disturbi da locali;8;BELFIORE/(VIA);;17/06/2014;10.00
Convivenza Civile;Disturbi da locali;3;RACCONIGI/(CORSO);;18/06/2014;
Convivenza Civile;Disturbi da locali;5;COPPINO/MICHELE (VIA);;18/06/2014;
Convivenza Civile;Disturbi da locali;5;FEA/LEONARDO (VIA);;18/06/2014;
Convivenza Civile;Disturbi da locali;6;MARTORELLI/RENATO (VIA);;18/06/2014;
Convivenza Civile;Disturbi da locali;10;UNIONE SOVIETICA/(CORSO);;18/06/2014;
Convivenza Civile;Disturbi da locali;8;GOITO/(VIA);;19/06/2014;
Convivenza Civile;Disturbi da locali;7;PALLAVICINO/GIORGIO (VIA);;19/06/2014;9.30
Convivenza Civile;Disturbi da locali;4;SVIZZERA/(CORSO);;20/06/2014;
Convivenza Civile;Disturbi da locali;2;S. MARINO/(VIA);;20/06/2014;9.00
Convivenza Civile;Disturbi da locali;8;BARETTI/GIUSEPPE (VIA);;20/06/2014;10.53
Convivenza Civile;Disturbi da locali;7;REGGIO/(VIA);;20/06/2014;11.45
Convivenza Civile;Disturbi da locali;3;MONTE CRISTALLO/(VIA);;20/06/2014;16.07
Convivenza Civile;Disturbi da locali;7;S. GIULIA/(PIAZZA);;21/06/2014;
Convivenza Civile;Disturbi da locali;6;PAGANINI/NICOLO' (VIA);;23/06/2014;
Convivenza Civile;Disturbi da locali;8;MADAMA CRISTINA/(VIA);;23/06/2014;
Convivenza Civile;Disturbi da locali;8;NIZZA/(VIA);;23/06/2014;
Convivenza Civile;Disturbi da locali;8;PELLICO/SILVIO (VIA);;27/06/2014;
Convivenza Civile;Disturbi da locali;6;GRESSONEY/(VIA);;28/06/2014;
Convivenza Civile;Disturbi da locali;7;TONELLO/MICHELANGELO (VIA);;30/06/2014;11.00
Convivenza Civile;Rumori molesti;2;AGNELLI/GIOVANNI (CORSO);;07/01/2014;
Convivenza Civile;Rumori molesti;3;RENIER/RODOLFO (VIA);;07/01/2014;
Convivenza Civile;Rumori molesti;6;CIMAROSA/DOMENICO (VIA);;13/01/2014;
Convivenza Civile;Rumori molesti;10;RICCIO/CAMILLO (VIA);;14/01/2014;
Convivenza Civile;Rumori molesti;1;PO/(VIA);;16/01/2014;
Convivenza Civile;Rumori molesti;9;SPEZIA/(CORSO);;22/01/2014;
Convivenza Civile;Rumori molesti;4;PACCHIOTTI/GIACINTO (VIA);;30/01/2014;
Convivenza Civile;Rumori molesti;4;PRINCIPESSA CLOTILDE/(VIA);;30/01/2014;
Convivenza Civile;Rumori molesti;3;MONTE CUCCO/(CORSO);;03/02/2014;15.03
Convivenza Civile;Rumori molesti;2;TRIPOLI/(VIA);;04/02/2014;11.17
Convivenza Civile;Rumori molesti;7;COSSILA/(VIA);;05/02/2014;
Convivenza Civile;Rumori molesti;3;RIO DE JANEIRO/(VIA);;06/02/2014;
Convivenza Civile;Rumori molesti;1;CALANDRA FRATELLI/(VIA);;12/02/2014;
Convivenza Civile;Rumori molesti;5;GIACHINO/ERRICO (VIA);;12/02/2014;
Convivenza Civile;Rumori molesti;6;SESIA/(VIA);;13/02/2014;16.03
Convivenza Civile;Rumori molesti;7;PAVIA/(VIA);;14/02/2014;10.00
Convivenza Civile;Rumori molesti;9;MONTEVIDEO/(VIA);;21/02/2014;
Convivenza Civile;Rumori molesti;5;MATTIROLO/LUIGI (PIAZZA);;27/02/2014;11.00
Convivenza Civile;Rumori molesti;1;BECCARIA/GIAMBATTISTA (CORSO);;28/02/2014;13.13
Convivenza Civile;Rumori molesti;1;BECCARIA/GIAMBATTISTA (CORSO);;03/03/2014;13.12
Convivenza Civile;Rumori molesti;1;PIAVE/(VIA);;12/03/2014;
Convivenza Civile;Rumori molesti;7;OROPA/(VIA);;17/03/2014;
Convivenza Civile;Rumori molesti;;;;20/03/2014;
Convivenza Civile;Rumori molesti;7;CASALE/(CORSO);Area Verde;20/03/2014;
Convivenza Civile;Rumori molesti;7;GIULIA DI BAROLO/(VIA);;21/03/2014;17.37
Convivenza Civile;Rumori molesti;4;ANTONELLO DA MESSINA (VIA)/;;25/03/2014;
Convivenza Civile;Rumori molesti;4;S. DONATO/(VIA);;31/03/2014;
Convivenza Civile;Rumori molesti;9;FRATEL TEODORETO/(VIA);;02/04/2014;
Convivenza Civile;Rumori molesti;1;ACCADEMIA DELLE SCIENZE/(VIA);;07/04/2014;
Convivenza Civile;Rumori molesti;6;MADDALENE/(VIA);;08/04/2014;13.00
Convivenza Civile;Rumori molesti;1;ROSINE/(VIA DELLE);;10/04/2014;
Convivenza Civile;Rumori molesti;5;GORRESIO/GASPARE (VIA);;12/04/2014;
Convivenza Civile;Rumori molesti;8;PRINCIPE TOMMASO/(VIA);;12/04/2014;
Convivenza Civile;Rumori molesti;2;SALICETO/(VIA);;15/04/2014;11.37
Convivenza Civile;Rumori molesti;2;SALICETO/(VIA);;15/04/2014;11.37
Convivenza Civile;Rumori molesti;2;BUENOS AIRES/(VIA);;16/04/2014;
Convivenza Civile;Rumori molesti;4;PASSONI/MARIO E PIER LUIGI (VIA);;16/04/2014;14.29
Convivenza Civile;Rumori molesti;5;LUINI/BERNARDINO (VIA);;08/05/2014;
Convivenza Civile;Rumori molesti;10;CASTELLO DI MIRAFIORI/(STRADA);;08/05/2014;
Convivenza Civile;Rumori molesti;4;BELLI/PIETRINO (VIA);;10/05/2014;
Convivenza Civile;Rumori molesti;5;ADDA/(VIA);;12/05/2014;
Convivenza Civile;Rumori molesti;5;PIANEZZA/(VIA);;14/05/2014;
Convivenza Civile;Rumori molesti;8;PETITTI/ILARIONE (VIA);;14/05/2014;
Convivenza Civile;Rumori molesti;1;AVOGADRO/AMEDEO (VIA);;16/05/2014;
Convivenza Civile;Rumori molesti;2;TINTORETTO/(VIA);;16/05/2014;
Convivenza Civile;Rumori molesti;7;BUTTIGLIERA/(VIA);;16/05/2014;
Convivenza Civile;Rumori molesti;9;CAIO PLINIO/(CORSO);;19/05/2014;
Convivenza Civile;Rumori molesti;7;S. MAURIZIO/(CORSO);;20/05/2014;
Convivenza Civile;Rumori molesti;6;BOTTICELLI/SANDRO (VIA);;23/05/2014;
Convivenza Civile;Rumori molesti;7;S. MAURIZIO/(CORSO);;25/05/2014;
Convivenza Civile;Rumori molesti;4;TASSONI/ALESSANDRO (CORSO);;26/05/2014;
Convivenza Civile;Rumori molesti;9;SPEZIA/(CORSO);;26/05/2014;
Convivenza Civile;Rumori molesti;7;ARTISTI/(VIA);;27/05/2014;
Convivenza Civile;Rumori molesti;4;SVIZZERA/(CORSO);;28/05/2014;
Convivenza Civile;Rumori molesti;;;Area Verde;06/06/2014;
Convivenza Civile;Rumori molesti;3;CARAGLIO/(VIA);;09/06/2014;
Convivenza Civile;Rumori molesti;3;MONTE CUCCO/(CORSO);;10/06/2014;
Convivenza Civile;Rumori molesti;8;DEL CARRETTO/LUISA (VIA);;10/06/2014;
Convivenza Civile;Rumori molesti;8;GIOTTO/(VIA);;10/06/2014;
Convivenza Civile;Rumori molesti;9;SPEZIA/(CORSO);;12/06/2014;13.44
Convivenza Civile;Rumori molesti;3;ISONZO/(VIA);;13/06/2014;
Convivenza Civile;Rumori molesti;5;ORBETELLO/(VIA);;13/06/2014;
Convivenza Civile;Rumori molesti;7;CUNEO/(VIA);;16/06/2014;
Convivenza Civile;Rumori molesti;;;Area Verde;17/06/2014;
Convivenza Civile;Rumori molesti;8;LOMBROSO/CESARE (VIA);;18/06/2014;
Convivenza Civile;Rumori molesti;9;VENTIMIGLIA/(VIA);;18/06/2014;13.25
Convivenza Civile;Rumori molesti;4;PACCHIOTTI/GIACINTO (VIA);;19/06/2014;
Convivenza Civile;Rumori molesti;9;OLIVERO/PIER DOMENICO (VIA);;19/06/2014;14.16
Convivenza Civile;Rumori molesti;2;COSENZA/(CORSO);;20/06/2014;
Convivenza Civile;Rumori molesti;6;MERCADANTE/SAVERIO (VIA);;23/06/2014;
Convivenza Civile;Rumori molesti;8;MARTIRI DELLA LIBERTA'/(VIA);;24/06/2014;
Convivenza Civile;Rumori molesti;7;CAGLIARI/(VIA);;25/06/2014;
Convivenza Civile;Rumori molesti;3;INGHILTERRA/(CORSO);;26/06/2014;
Convivenza Civile;Rumori molesti;4;ASCOLI/GRAZIADIO (VIA);;27/06/2014;
Convivenza Civile;Rumori molesti;7;CASALE/(CORSO);;28/06/2014;12.04
Convivenza Civile;Rumori molesti;1;S. DOMENICO/(VIA);;30/06/2014;11.47
Convivenza Civile;Rumori molesti;1;S. SECONDO/(VIA);;30/06/2014;12.42
Convivenza Civile;Uso improprio parti comuni;9;NIZZA/(VIA);;10/02/2014;
Convivenza Civile;Uso improprio parti comuni;10;CANDIOLO/(VIA);;01/03/2014;14.06
Convivenza Civile;Uso improprio parti comuni;9;TUNISI/(VIA);;21/03/2014;
Convivenza Civile;Uso improprio parti comuni;4;RE GIANFRANCESCO (VIA);;10/06/2014;
Qualità Urbana;Altro;1;VENTI SETTEMBRE/(VIA);;02/01/2014;18.09
Qualità Urbana;Altro;1;CARLO ALBERTO/(VIA);;03/01/2014;
Qualità Urbana;Altro;4;BEAUMONT/CLAUDIO (VIA);;08/01/2014;
Qualità Urbana;Altro;3;RIETI/(VIA);;09/01/2014;
Qualità Urbana;Altro;4;BORGOMANERO/(VIA);;09/01/2014;
Qualità Urbana;Altro;7;FIRENZE/(LUNGO DORA);;09/01/2014;
Qualità Urbana;Altro;3;VALSUGANA/(VIA);;10/01/2014;
Qualità Urbana;Altro;2;SIRACUSA/(CORSO);;14/01/2014;
Qualità Urbana;Altro;1;RE UMBERTO/(CORSO);;17/01/2014;
